species_id,formula,name,casno,charge,point_group,multiplicity,s_squared,closed_shell,n_electrons,n_atoms,geometry_source,geometry_method,xyz,cheapest_energy_method,cheapest_energy_basis,cheapest_energy,best_energy_method,best_energy_basis,best_energy
NSi+_12033602,NSi,silicon mononitride cation,12033602,1,C∞v,1,0.0,1,20,2,experimental,,"Si 0.000000 0.000000 0.000000
N 0.000000 0.000000 1.571900",HF,STO-3G,-339.059962,CCSD(T),aug-cc-pVTZ,-343.232981
NSi-_12033602,NSi,silicon mononitride anion,12033602,-1,C∞v,1,0.0,1,22,2,experimental,,"Si 0.000000 0.000000 0.000000
N 0.000000 0.000000 1.571900",HF,STO-3G,-339.034388,CCSD(T)=FULL,6-31G*,-343.596128
NSi_12033602,NSi,Silicon nitride,12033602,0,C∞v,2,0.898,0,21,2,experimental,,"Si 0.000000 0.000000 0.000000
N 0.000000 0.000000 1.571900",HF,STO-3G,-339.2806,CCSD(T)=FULL,aug-cc-pCVTZ,-343.986119
NTi_25583204,NTi,Titanium mononitride,25583204,0,C∞v,,,,29,2,calculated,MP2/6-311G*,"Ti 0.000000 0.000000 0.450300
N 0.000000 0.000000 -1.415200",HF,daug-cc-pVTZ,-902.819368,MP2,6-311G*,-902.842712
N_17778880,N,Nitrogen atom,17778880,0,Kh,4,3.75,0,7,1,single atom,,N 0.000000 0.000000 0.000000,HF,STO-3G,-53.71901,CCSD(T)=FULL,aug-cc-pVQZ,-54.553848
Na+_7440235,Na,Sodium atom cation,7440235,1,Kh,1,0.0,1,10,1,single atom,,Na 0.000000 0.000000 0.000000,HF,STO-3G,-159.784616,CCSD(T)=FULL,aug-cc-pVQZ,-161.686772
Na-_7440235,Na,Sodium atom anion,7440235,-1,Kh,1,0.0,1,12,1,single atom,,Na 0.000000 0.000000 0.000000,HF,STO-3G,-159.139683,CCSD(T)=FULL,aug-cc-pVQZ,-161.892279
Na2+_25681792,Na2,sodium diatomic cation,25681792,1,D∞h,2,0.75,0,21,2,experimental,,"Na 0.000000 0.000000 0.000000
Na 0.000000 0.000000 3.078900",HF,STO-3G,-319.558095,CCSD(T)=FULL,aug-cc-pVQZ,-323.615957
Na2-_25681792,Na2,sodium diatomic anion,25681792,-1,D∞h,2,0.75,0,23,2,experimental,,"Na 0.000000 0.000000 0.000000
Na 0.000000 0.000000 3.078900",HF,STO-3G,-318.904479,CCSD(T)=FULL,aug-cc-pVQZ,-323.863806
Na2O2_1313606,Na2O2,disodium dioxide,1313606,0,D2h,1,0.0,1,38,4,calculated,CCSD(T)=FULL/daug-cc-pVTZ,"Na 0.000000 0.000000 1.816900
Na 0.000000 0.000000 -1.816900
O 0.000000 0.798800 0.000000
O 0.000000 -0.798800 0.000000",HF,STO-3G,-467.316215,CCSD(T),aug-cc-pVQZ,-474.021891
Na2O_1313593,Na2O,disodium monoxide,1313593,0,C2v,1,0.0,1,30,3,,,,HF,STO-3G,-393.34023,CCSD(T)=FULL,aug-cc-pVQZ,-399.044125
Na2S_1313822,Na2S,Sodium sulfide,1313822,0,D∞h,1,0.0,1,38,3,calculated,CCSD(T)=FULL/daug-cc-pVTZ,"S 0.000000 0.000000 -0.110900
Na 0.000000 2.367300 0.080700
Na 0.000000 -2.367300 0.080700",HF,STO-3G,-712.781502,CCSD(T)=FULL,aug-cc-pVQZ,-721.73249
Na2_25681792,Na2,Sodium diatomic,25681792,0,D∞h,1,0.0,1,22,2,experimental,,"Na 0.000000 0.000000 0.000000
Na 0.000000 0.000000 3.078900",HF,STO-3G,-319.396196,CCSD(T)=FULL,aug-cc-pVQZ,-323.858195
NaO+_12401864,NaO,sodium oxide cation,12401864,1,C∞v,1,0.0,1,18,2,experimental,,"Na 0.000000 0.000000 0.000000
O 0.000000 0.000000 2.051500",HF,6-31G*,-236.443505,CCSD(T),cc-pV(T+d)Z,-236.661356
NaO-_12401864,NaO,sodium oxide anion,12401864,-1,C∞v,1,0.0,1,20,2,experimental,,"Na 0.000000 0.000000 0.000000
O 0.000000 0.000000 2.051500",HF,STO-3G,-233.108834,CCSD(T)=FULL,cc-pVQZ,-237.010979
NaO2_12034127,NaO2,Sodium superoxide,12034127,0,C2v,2,0.751,0,27,3,calculated,CCSD(T)=FULL/daug-cc-pVTZ,"Na 0.000000 0.000000 1.164600
O 0.000000 0.677200 -0.800700
O 0.000000 -0.677200 -0.800700",HF,STO-3G,-307.494235,CCSD(T)=FULL,aug-cc-pVQZ,-312.200661
NaO_12401864,NaO,sodium monoxide,12401864,0,C∞v,2,0.75,0,19,2,experimental,,"Na 0.000000 0.000000 0.000000
O 0.000000 0.000000 2.051500",HF,STO-3G,-233.609052,CCSD(T)=FULL,aug-cc-pVQZ,-237.010653
NaS_115694774,NaS,Sodium sulfide,115694774,0,C∞v,2,0.75,0,27,2,experimental,,"Na 0.000000 0.000000 0.000000
S 0.000000 0.000000 2.488800",HF,STO-3G,-552.979875,CCSD(T)=FULL,aug-cc-pVQZ,-559.704561
Na_7440235,Na,Sodium atom,7440235,0,Kh,2,0.75,0,11,1,single atom,,Na 0.000000 0.000000 0.000000,HF,STO-3G,-159.668211,CCSD(T)=FULL,aug-cc-pVQZ,-161.871109
Ne+_7440019,Ne,Neon atom cation,7440019,1,Kh,2,0.75,0,9,1,experimental,,Ne 0.000000 0.000000 0.000000,HF,6-31G*,-127.751712,CCSD(T)=FULL,"6-311+G(3df,2pd)",-128.034008
Ne-_7440019,Ne,Neon atom anion,7440019,-1,Kh,2,0.75,0,11,1,experimental,,Ne 0.000000 0.000000 0.000000,HF,6-31G*,-126.774238,MP4,aug-cc-pVTZ,-128.589996
Ne2+_12185056,Ne2,Neon diatomic cation,12185056,1,D∞h,2,0.75,0,19,2,experimental,,"Ne 0.000000 0.000000 0.000000
Ne 0.000000 0.000000 3.100000",HF,STO-3G,-252.741381,CCSD(T)=FULL,aug-cc-pVQZ,-257.021614
Ne2_12185056,Ne2,Neon diatomic,12185056,0,D∞h,1,0.0,1,20,2,experimental,,"Ne 0.000000 0.000000 0.000000
Ne 0.000000 0.000000 3.100000",HF,STO-3G,-253.20905,CCSD(T)=FULL,aug-cc-pVQZ,-257.76138
Ne_7440019,Ne,Neon atom,7440019,0,Kh,1,0.0,1,10,1,experimental,,Ne 0.000000 0.000000 0.000000,HF,STO-3G,-126.604525,CCSD(T)=FULL,aug-cc-pVQZ,-128.880607
Ni_7440020,Ni,Nickel atom,7440020,0,Kh,,,,28,1,single atom,,Ni 0.000000 0.000000 0.000000,,,,,,
O+_17778802,O,Oxygen atom cation,17778802,1,Kh,4,3.75,0,7,1,single atom,,O 0.000000 0.000000 0.000000,HF,6-31G*,-74.342637,CCSD(T)=FULL,"6-311+G(3df,2pd)",-74.501289
O-_17778802,O,Oxygen atom anion,17778802,-1,Kh,2,0.75,0,9,1,single atom,,O 0.000000 0.000000 0.000000,HF,6-31G*,-74.718701,MP4,aug-cc-pVTZ,-75.02901
O2+_7782447,O2,diatomic oxygen cation,7782447,1,D∞h,2,0.75,0,15,2,experimental,,"O 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.207500",HF,STO-3G,-147.225797,CCSD(T)=FULL,aug-cc-pVQZ,-149.797243
O2--_7782447,O2,dioxygen dianion,7782447,-2,D∞h,1,0.0,1,18,2,experimental,,"O 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.207500",HF,STO-3G,-146.623071,CCSD(T)=FULL,aug-cc-pVQZ,-150.014352
O2-_7782447,O2,oxygen diatomic anion,7782447,-1,D∞h,2,0.751,0,17,2,experimental,,"O 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.207500",HF,STO-3G,-147.384062,CCSD(T)=FULL,aug-cc-pVQZ,-150.253763
O2P+_12164975,O2P,Phosphorus dioxide cation,12164975,1,C2v,1,0.0,1,30,3,experimental,,"P 0.000000 0.000000 0.287900
O 0.000000 1.356300 -0.269900
O 0.000000 -1.356300 -0.269900",HF,STO-3G,-484.164629,CCSD(T)=FULL,6-31G*,-490.546926
O2P-_12164975,O2P,Phosphorus dioxide anion,12164975,-1,C2v,1,0.0,1,32,3,experimental,,"P 0.000000 0.000000 0.287900
O 0.000000 1.356300 -0.269900
O 0.000000 -1.356300 -0.269900",HF,STO-3G,-484.313899,CCSD(T),aug-cc-pVTZ,-491.296523
O2P_12164975,O2P,Phosphorus dioxide,12164975,0,C2v,2,0.75,0,31,3,experimental,,"P 0.000000 0.000000 0.287900
O 0.000000 1.356300 -0.269900
O 0.000000 -1.356300 -0.269900",HF,3-21G,-487.793614,CCSD(T),6-31G*,-490.905585
O2S+_7446095,O2S,Sulfur dioxide cation,7446095,1,C2v,2,0.809,0,31,3,experimental,,"S 0.000000 0.000000 0.000000
O 0.000000 1.237100 0.721500
O 0.000000 -1.237100 0.721500",HF,STO-3G,-540.37678,CCSD(T),aug-cc-pVTZ,-547.541305
O2S-_7446095,O2S,Sulfur dioxide anion,7446095,-1,C2v,2,0.751,0,33,3,experimental,,"S 0.000000 0.000000 0.000000
O 0.000000 1.237100 0.721500
O 0.000000 -1.237100 0.721500",HF,STO-3G,-540.539883,CCSD(T)=FULL,6-31G*,-540.687316
O2S_7446095,O2S,Sulfur dioxide,7446095,0,C2v,1,0.0,1,32,3,experimental,,"S 0.000000 0.000000 0.000000
O 0.000000 1.237100 0.721500
O 0.000000 -1.237100 0.721500",HF,STO-3G,-540.648727,CCSD(T)=FULL,aug-cc-pVQZ,-548.177579
O2Se+_7446084,O2Se,Selenium dioxide cation,7446084,1,C2v,2,0.759,0,49,3,experimental,,"Se 0.000000 0.000000 0.280700
O 0.000000 1.346400 -0.596500
O 0.000000 -1.346400 -0.596500",HF,STO-3G,-2520.749962,CCSD(T)=FULL,aug-cc-pVQZ,-2550.154606
O2Se_7446084,O2Se,Selenium dioxide,7446084,0,C2v,1,0.0,1,50,3,experimental,,"Se 0.000000 0.000000 0.280700
O 0.000000 1.346400 -0.596500
O 0.000000 -1.346400 -0.596500",HF,STO-3G,-2520.997364,CCSD(T)=FULL,aug-cc-pVQZ,-2550.589899
O2Si_7631869,O2Si,silicon dioxide,7631869,0,D∞h,1,0.0,1,30,3,calculated,CCSD(T)/cc-pVTZ,"Si 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.522300
O 0.000000 0.000000 -1.522300",HF,STO-3G,-433.1385,CCSD(T),cc-pVTZ,-439.323498
O2Te_7446073,O2Te,Tellurium Dioxide,7446073,0,C2v,1,0.0,1,68,3,calculated,CCD/3-21G*,"Te 0.000000 0.000000 0.238800
O 0.000000 1.529100 -0.776000
O 0.000000 -1.529100 -0.776000",HF,STO-3G,-6694.543737,QCISD,3-21G*,-6732.458616
O2Ti_13463677,O2Ti,Titanium dioxide,13463677,0,C2v,1,0.0,1,38,3,calculated,CCSD(T)=FULL/aug-cc-pVQZ,"Ti 0.000000 0.000000 0.393200
O 0.000000 1.353500 -0.540700
O 0.000000 -1.353500 -0.540700",HF,STO-3G,-987.454541,CCSD(T)=FULL,aug-cc-pVQZ,-999.385775
O2_7782447,O2,Oxygen diatomic,7782447,0,D∞h,3,2.001,0,16,2,experimental,,"O 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.207500",HF,STO-3G,-147.634171,CCSD(T)=FULL,aug-cc-pVQZ,-150.239999
O3+_10028156,O3,Ozone cation,10028156,1,C2v,2,0.806,0,23,3,experimental,,"O 0.000000 0.000000 0.000000
O 0.000000 1.088500 0.669700
O 0.000000 -1.088500 0.669700",HF,6-31G*,-223.798693,MP4,cc-pVTZ,-224.727268
O3-_10028156,O3,Ozone anion,10028156,-1,C2v,2,0.787,0,25,3,experimental,,"O 0.000000 0.000000 0.000000
O 0.000000 1.088500 0.669700
O 0.000000 -1.088500 0.669700",HF,6-31G*,-224.341692,MP4,cc-pVTZ,-225.189394
O3S+_7446119,O3S,Sulfur trioxide cation,7446119,1,D3h,2,0.867,0,39,4,experimental,,"S 0.000000 0.000000 0.000000
O 0.000000 1.417500 0.000000
O 1.227600 -0.708800 0.000000
O -1.227600 -0.708800 0.000000",HF,STO-3G,-613.952424,CCSD(T),aug-cc-pVDZ,-622.344355
O3S--_7446119,O3S,Sulfate dianion,7446119,-2,D3h,1,0.0,1,42,4,experimental,,"S 0.000000 0.000000 0.000000
O 0.000000 1.417500 0.000000
O 1.227600 -0.708800 0.000000
O -1.227600 -0.708800 0.000000",HF,STO-3G,-613.886464,CCSD(T)=FULL,aug-cc-pVQZ,-623.288882
O3S-_7446119,O3S,Sulfur trioxide anion,7446119,-1,D3h,2,0.75,0,41,4,experimental,,"S 0.000000 0.000000 0.000000
O 0.000000 1.417500 0.000000
O 1.227600 -0.708800 0.000000
O -1.227600 -0.708800 0.000000",HF,STO-3G,-614.293934,CCSD(T)=FULL,6-31G*,-622.763871
O3S_7446119,O3S,Sulfur trioxide,7446119,0,D3h,1,0.0,1,40,4,experimental,,"S 0.000000 0.000000 0.000000
O 0.000000 1.417500 0.000000
O 1.227600 -0.708800 0.000000
O -1.227600 -0.708800 0.000000",HF,STO-3G,-614.326659,CCSD(T)=FULL,aug-cc-pVQZ,-623.333936
O3Se_13768860,O3Se,selenium trioxide,13768860,0,C2v,1,0.0,1,58,4,experimental,,"Se 0.000000 0.000000 0.000000
O 0.000000 1.687800 0.000000
O 1.461700 -0.843900 0.000000
O -1.461700 -0.843900 0.000000",HF,STO-3G,-2594.662727,CCSD(T)=FULL,cc-pVTZ,-2625.45422
O3Te_13451188,O3Te,Tellurium trioxide,13451188,0,D3h,1,0.0,1,76,4,calculated,CCD/3-21G*,"Te 0.000000 0.000000 0.000000
O 0.000000 1.823200 0.000000
O 1.578900 -0.911600 0.000000
O -1.578900 -0.911600 0.000000",HF,STO-3G,-6768.203952,QCISD,3-21G*,-6806.953804
O3_10028156,O3,Ozone,10028156,0,C2v,1,0.0,1,24,3,experimental,,"O 0.000000 0.000000 0.000000
O 0.000000 1.088500 0.669700
O 0.000000 -1.088500 0.669700",HF,STO-3G,-221.289625,CCSD(T)=FULL,aug-cc-pVQZ,-225.302927
O4P---_14265442,O4P,phosphate,14265442,-3,,1,0.0,1,50,5,calculated,CCSD/6-31G*,"P 0.000000 0.000000 0.000000
O 0.920000 0.920000 0.920000
O -0.920000 -0.920000 0.920000
O -0.920000 0.920000 -0.920000
O 0.920000 -0.920000 -0.920000",HF,STO-3G,-630.835277,CCSD(T)=FULL,6-31G*,-640.48106
O4S--_14808798,O4S,sulfate,14808798,-2,,1,0.0,1,50,5,calculated,"CCD/6-31G(2df,p)","S 0.000000 0.000000 0.000000
O 0.859600 0.859600 0.859600
O -0.859600 -0.859600 0.859600
O -0.859600 0.859600 -0.859600
O 0.859600 -0.859600 -0.859600",HF,STO-3G,-687.687171,CCSD(T)=FULL,6-31G*,-697.690819
OP+_14452665,OP,phosphorus monoxide cation,14452665,1,C∞v,1,0.0,1,22,2,experimental,,"O 0.000000 0.000000 0.000000
P 0.000000 0.000000 1.475900",HF,STO-3G,-410.499116,CCSD(T)=FULL,6-31G*,-415.57441
OP-_14452665,OP,phosphorus monoxide anion,14452665,-1,C∞v,3,2.001,0,24,2,experimental,,"O 0.000000 0.000000 0.000000
P 0.000000 0.000000 1.475900",HF,STO-3G,-410.465445,CCSD(T),aug-cc-pVTZ,-416.05229
OP2_114584268,OP2,Phosphorus oxide phosphide,114584268,0,C∞v,1,0.0,1,38,3,calculated,CCSD(T)=FULL/aug-cc-pVTZ,"P 0.000000 0.000000 1.462800
P 0.000000 0.000000 -0.438600
O 0.000000 0.000000 -1.920400",HF,STO-3G,-747.47936,CCSD(T)=FULL,aug-cc-pVTZ,-757.035439
OP_14452665,OP,Phosphorus monoxide,14452665,0,C∞v,2,0.75,0,23,2,experimental,,"O 0.000000 0.000000 0.000000
P 0.000000 0.000000 1.475900",HF,STO-3G,-410.676737,CCSD(T)=FULL,aug-cc-pVQZ,-416.129178
OS+_13827322,OS,sulfur monoxide cation,13827322,1,C∞v,2,0.75,0,23,2,experimental,,"S 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.481100",HF,STO-3G,-466.73309,CCSD(T)=FULL,aug-cc-pVQZ,-472.568821
OS-_13827322,OS,sulfur monoxide anion,13827322,-1,C∞v,2,0.75,0,25,2,experimental,,"S 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.481100",HF,STO-3G,-466.772579,CCSD(T),aug-cc-pVTZ,-472.85987
OS2_20901217,OS2,Disulfur monoxide,20901217,0,Cs,1,0.0,1,40,3,experimental,,"O 0.000000 0.000000 0.000000
S 0.000000 0.000000 1.465000
S 0.000000 0.884000 3.128000",HF,STO-3G,-860.025608,CCSD(T)=FULL,aug-cc-pVQZ,-870.797484
OS_13827322,OS,Sulfur monoxide,13827322,0,C∞v,3,2.002,0,24,2,experimental,,"S 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.481100",HF,STO-3G,-466.959576,CCSD(T)=FULL,aug-cc-pVQZ,-472.94727
OSc_12059915,OSc,Scandium monoxide,12059915,0,C∞v,2,0.75,0,29,2,experimental,,"Sc 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.668200",HF,STO-3G,-825.99103,CCSD(T)=FULL,aug-cc-pVQZ,-835.393298
OSe+_12640890,OSe,selenium monoxide cation,12640890,1,C∞v,2,0.75,0,41,2,experimental,,"Se 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.639500",HF,STO-3G,-2447.040506,CCSD(T),aug-cc-pVTZ,-2474.837263
OSe-_12640890,OSe,selenium monoxide anion,12640890,-1,C∞v,2,0.75,0,43,2,experimental,,"Se 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.639500",HF,STO-3G,-2447.222629,CCSD(T),aug-cc-pVTZ,-2475.25113
OSe_12640890,OSe,Selenium monoxide,12640890,0,C∞v,3,2.002,0,42,2,experimental,,"Se 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.639500",HF,STO-3G,-2447.33923,CCSD(T)=FULL,aug-cc-pVQZ,-2475.396736
OSi+_10097286,OSi,silicon monoxide cation,10097286,1,C∞v,2,0.75,0,21,2,experimental,,"Si 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.509700",HF,STO-3G,-359.163458,CCSD(T),aug-cc-pVTZ,-363.780675
OSi-_10097286,OSi,silicon monoxide anion,10097286,-1,C∞v,2,0.751,0,23,2,experimental,,"Si 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.509700",HF,STO-3G,-359.110412,CCSD(T),aug-cc-pVTZ,-364.206104
OSi_10097286,OSi,Silicon monoxide,10097286,0,C∞v,1,0.0,1,22,2,experimental,,"Si 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.509700",HF,STO-3G,-359.400147,CCSD(T)=FULL,aug-cc-pVQZ,-364.311224
OTe_13451177,OTe,Tellurium monoxide,13451177,0,C∞v,,,,60,2,experimental,,"Te 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.825000",HF,STO-3G,-6620.912842,QCISD,3-21G*,-6657.907286
OTi_12137201,OTi,Titanium monoxide,12137201,0,C∞v,3,2.002,0,30,2,experimental,,"O 0.000000 0.000000 0.000000
Ti 0.000000 0.000000 1.620200",HF,STO-3G,-913.527923,CCSD(T)=FULL,aug-cc-pVQZ,-924.126683
OV_12035982,OV,Vanadium monoxide,12035982,0,C∞v,4,3.768,0,31,2,experimental,,"V 0.000000 0.000000 0.000000
O 0.000000 0.000000 1.589300",HF,STO-3G,-1006.913551,CCSD(T)=FULL,aug-cc-pVQZ,-1018.654405
OZn_1314132,OZn,zinc monoxide,1314132,0,C∞v,1,0.0,1,38,2,calculated,CCSD(T)/aug-cc-pVTZ,"Zn 0.000000 0.000000 0.361900
O 0.000000 0.000000 -1.357000",HF,STO-3G,-1831.093382,CCSD(T),aug-cc-pVTZ,-1853.384725
O_17778802,O,Oxygen atom,17778802,0,Kh,3,2.0,0,8,1,single atom,,O 0.000000 0.000000 0.000000,HF,STO-3G,-73.80415,CCSD(T)=FULL,aug-cc-pVQZ,-75.024952
P+_7723140,P,Phosphorus atom cation,7723140,1,Kh,3,2.0,0,14,1,single atom,,P 0.000000 0.000000 0.000000,HF,6-31G*,-340.324802,MP3=FULL,6-31G*,-340.396845
P-_7723140,P,Phosphorus atom anion,7723140,-1,Kh,3,2.0,0,16,1,single atom,,P 0.000000 0.000000 0.000000,HF,6-31G*,-340.657653,MP4,aug-cc-pVTZ,-340.843459
P2+_12185090,P2,phosphorus diatomic cation,12185090,1,D∞h,2,0.75,0,29,2,experimental,,"P 0.000000 0.000000 0.000000
P 0.000000 0.000000 1.893400",HF,6-31G*,-681.079008,CCSD(T)=FULL,6-31G*,-681.321947
P2-_12185090,P2,phosphorus diatomic anion,12185090,-1,D∞h,2,0.75,0,31,2,experimental,,"P 0.000000 0.000000 0.000000
P 0.000000 0.000000 1.893400",HF,STO-3G,-673.524495,CCSD(T),aug-cc-pVTZ,-681.832739
P2_12185090,P2,Phosphorus diatomic,12185090,0,D∞h,1,0.0,1,30,2,experimental,,"P 0.000000 0.000000 0.000000
P 0.000000 0.000000 1.893400",HF,STO-3G,-673.763951,CCSD(T)=FULL,aug-cc-pVQZ,-681.941279
P4_12185103,P4,Phosphorus tetramer,12185103,0,Td,1,0.0,1,60,4,experimental,,"P 0.000000 0.000000 1.353300
P 1.275900 0.000000 -0.451100
P -0.638000 -1.105000 -0.451100
P -0.638000 1.105000 -0.451100",HF,STO-3G,-1347.651471,CCSD(T)=FULL,cc-pVTZ,-1363.868698
PS+_12281366,PS,phosphorus monosulfide cation,12281366,1,C∞v,1,0.0,1,30,2,experimental,,"S 0.000000 0.000000 0.000000
P 0.000000 0.000000 1.900000",HF,STO-3G,-729.865277,CCSD(T)=FULL,6-31G*,-738.211777
PS-_12281366,PS,phosphorus monosulfide anion,12281366,-1,C∞v,3,2.001,0,32,2,experimental,,"S 0.000000 0.000000 0.000000
P 0.000000 0.000000 1.900000",HF,STO-3G,-729.867728,CCSD(T),aug-cc-pVTZ,-738.685059
PS_12281366,PS,phosphorus sulfide,12281366,0,C∞v,2,0.752,0,31,2,experimental,,"S 0.000000 0.000000 0.000000
P 0.000000 0.000000 1.900000",HF,STO-3G,-730.030516,CCSD(T)=FULL,aug-cc-pVQZ,-738.767678
PSe_12509410,PSe,Phosphorus monoselenide,12509410,0,C∞v,2,0.758,0,49,2,calculated,CCSD(T)=FULL/aug-cc-pVTZ,"P 0.000000 0.000000 -1.413600
Se 0.000000 0.000000 0.623600",HF,STO-3G,-2710.461991,CCSD(T)=FULL,aug-cc-pVTZ,-2741.10505
PSi+_12137643,PSi,Silicon monophosphide cation,12137643,1,C∞v,3,2.019,0,28,2,experimental,,"Si 0.000000 0.000000 0.000000
P 0.000000 0.000000 2.077500",HF,STO-3G,-622.261546,CCSD(T),aug-cc-pVTZ,-629.557255
PSi-_12137643,PSi,Silicon monophosphide anion,12137643,-1,C∞v,1,0.0,1,30,2,experimental,,"Si 0.000000 0.000000 0.000000
P 0.000000 0.000000 2.077500",HF,STO-3G,-622.211826,CCSD(T)=FULL,aug-cc-pVQZ,-630.107656
PSi_12137643,PSi,Silicon monophosphide,12137643,0,C∞v,2,0.751,0,29,2,experimental,,"Si 0.000000 0.000000 0.000000
P 0.000000 0.000000 2.077500",HF,STO-3G,-622.403269,CCSD(T)=FULL,aug-cc-pVQZ,-629.995999
P_7723140,P,Phosphorus atom,7723140,0,Kh,4,3.75,0,15,1,single atom,,P 0.000000 0.000000 0.000000,HF,STO-3G,-336.868769,CCSD(T)=FULL,aug-cc-pVQZ,-340.880592
S+_7704349,S,Sulfur atom cation,7704349,1,Kh,4,3.75,0,15,1,single atom,,S 0.000000 0.000000 0.000000,HF,STO-3G,-392.924217,CCSD(T)=FULL,aug-cc-pVQZ,-397.349391
S-_7704349,S,Sulfur atom anion,7704349,-1,Kh,2,0.75,0,17,1,single atom,,S 0.000000 0.000000 0.000000,HF,STO-3G,-392.874042,CCSD(T)=FULL,aug-cc-pVQZ,-397.801057
S2+_23550450,S2,sulfur diatomic cation,23550450,1,D∞h,2,0.751,0,31,2,experimental,,"S 0.000000 0.000000 0.000000
S 0.000000 0.000000 1.889200",HF,STO-3G,-786.077703,CCSD(T)=FULL,cc-pV(T+d)Z,-795.319847
S2-_23550450,S2,sulfur diatomic anion,23550450,-1,D∞h,2,0.75,0,33,2,experimental,,"S 0.000000 0.000000 0.000000
S 0.000000 0.000000 1.889200",HF,STO-3G,-786.141738,CCSD(T),cc-pVTZ,-795.50229
S2Si_13759109,S2Si,Silicon disulfide,13759109,0,D∞h,1,0.0,1,46,3,calculated,CCSD(T)=FULL/aug-cc-pCVTZ,"Si 0.000000 0.000000 0.000000
S 0.000000 0.000000 1.928600
S 0.000000 0.000000 -1.928600",HF,STO-3G,-1071.914103,CCSD(T)=FULL,aug-cc-pVTZ,-1084.723692
S2_23550450,S2,Sulfur diatomic,23550450,0,D∞h,3,2.002,0,32,2,experimental,,"S 0.000000 0.000000 0.000000
S 0.000000 0.000000 1.889200",HF,STO-3G,-786.319729,CCSD(T)=FULL,aug-cc-pVQZ,-795.612744
S3+_12597034,S3,Sulfur trimer cation,12597034,1,C2v,2,0.756,0,47,3,experimental,,"S 0.000000 0.000000 0.664300
S 0.000000 1.637700 -0.332200
S 0.000000 -1.637700 -0.332200",HF,STO-3G,-1179.198357,CCSD(T)=FULL,aug-cc-pVQZ,-1193.083096
S3-_12597034,S3,Sulfur trimer anion,12597034,-1,C2v,2,0.751,0,49,3,experimental,,"S 0.000000 0.000000 0.664300
S 0.000000 1.637700 -0.332200
S 0.000000 -1.637700 -0.332200",HF,STO-3G,-1179.331667,CCSD(T)=FULL,aug-cc-pVTZ,-1193.403998
S3_12597034,S3,Sulfur trimer,12597034,0,C2v,1,0.0,1,48,3,experimental,,"S 0.000000 0.000000 0.664300
S 0.000000 1.637700 -0.332200
S 0.000000 -1.637700 -0.332200",HF,STO-3G,-1179.409943,CCSD(T)=FULL,aug-cc-pVQZ,-1193.435189
S4_19269853,S4,Sulfur tetramer,19269853,0,D2h,1,0.0,1,64,4,experimental,,"S 0.000000 1.077500 0.920000
S 0.000000 -1.077500 0.920000
S 0.000000 1.543100 -0.920000
S 0.000000 -1.543100 -0.920000",HF,STO-3G,-1572.684247,CCSD(T)=FULL,cc-pVQZ,-1591.228684
S8_10544500,S8,Octasulfur,10544500,0,D4d,1,0.0,1,128,8,calculated,CCSD(T)/6-31G*,"S 0.000000 2.387800 0.501500
S 2.387800 0.000000 0.501500
S 0.000000 -2.387800 0.501500
S -2.387800 0.000000 0.501500
S -1.688400 1.688400 -0.501500
S -1.688400 -1.688400 -0.501500
S 1.688400 -1.688400 -0.501500
S 1.688400 1.688400 -0.501500",HF,STO-3G,-3145.966513,CCSD(T),6-31G*,-3181.186444
SSe+_7446346,SSe,selenium monosulfide cation,7446346,1,C∞v,2,0.75,0,49,2,experimental,,"Se 0.000000 0.000000 0.000000
S 0.000000 0.000000 2.036700",HF,STO-3G,-2766.461624,CCSD(T),aug-cc-pVTZ,-2797.518459
SSe-_7446346,SSe,selenium monosulfide anion,7446346,-1,C∞v,2,0.75,0,51,2,experimental,,"Se 0.000000 0.000000 0.000000
S 0.000000 0.000000 2.036700",HF,STO-3G,-2766.592164,CCSD(T),aug-cc-pVTZ,-2797.917272
SSe_7446346,SSe,Selenium monosulfide,7446346,0,C∞v,1,0.0,1,50,2,experimental,,"Se 0.000000 0.000000 0.000000
S 0.000000 0.000000 2.036700",HF,6-31G*,-2795.092817,MP3=FULL,6-31+G**,-2795.386811
SSi+_12504415,SSi,silicon monosulfide cation,12504415,1,C∞v,2,0.75,0,29,2,experimental,,"Si 0.000000 0.000000 0.000000
S 0.000000 0.000000 1.929300",HF,STO-3G,-678.518819,CCSD(T),aug-cc-pVTZ,-686.427408
